customerID,gender,GenderBinary,SeniorCitizen,Partner,PartnerBinary,Dependents,DependentBinary,tenure Month,PhoneService,PhoneServiceBinary,MultipleLines,MultipleLinesBinary,InternetService,InternetServiceBinary,OnlineSecurity,OnlineSecurity,OnlineBackup,OnlineBackupBinary,DeviceProtection,DeviceProtetionBinary,TechSupport,TechSupportBinary,StreamingTV,StreamingTVBinary,StreamingMovies,StreamingMoviesBinary,Contract,ContractBinary,PaperlessBilling,PaperlessBillingBinary,PaymentMethod,PMElectronicCheck,PMMailedCheck,PMCreditCardAuto,MonthlyCharges,TotalCharges,Churn,ChurnBinary
7803-XOCCZ,Female,0,0,Yes,1,Yes,1,52,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,Yes,2,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,84.05,4326.80,No,0
5736-YEJAX,Male,1,0,No,0,Yes,1,69,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,No,1,Two year,2,Yes,1,Credit card (automatic),0,0,1,79.45,5502.55,No,0
5609-CEBID,Female,0,1,No,0,No,0,20,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,94.1,1782.40,Yes,1
8981-FJGLA,Male,1,0,No,0,Yes,1,11,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,78,851.80,No,0
7218-HKQFK,Male,1,0,Yes,1,No,0,2,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,94.2,167.50,Yes,1
4636-QRJKY,Female,0,0,Yes,1,Yes,1,6,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,80.5,502.85,Yes,1
1135-LMECX,Female,0,0,No,0,No,0,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,19.85,19.85,No,0
4332-MUOEZ,Male,1,1,Yes,1,Yes,1,20,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,Yes,2,Yes,2,No,1,Yes,2,One year,1,No,0,Credit card (automatic),0,0,1,94.3,1818.30,No,0
8535-SFUTN,Male,1,0,No,0,No,0,61,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,106.45,6300.15,No,0
5956-VKDTT,Female,0,1,Yes,1,No,0,5,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,74.35,334.80,Yes,1
8677-HDZEE,Female,0,0,No,0,No,0,56,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,105.45,5916.95,No,0
2475-MROZF,Male,1,0,No,0,No,0,30,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,95,2852.40,No,0
9412-GHEEC,Male,1,0,No,0,No,0,40,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,104.8,4131.95,Yes,1
3482-ABPKK,Female,0,0,No,0,No,0,28,Yes,1,No,1,DSL,1,Yes,2,No,1,No,1,Yes,2,No,1,No,1,One year,1,No,0,Mailed check,0,1,0,54.3,1546.30,No,0
6705-LXORM,Female,0,1,Yes,1,No,0,5,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,70.05,302.60,No,0
0257-ZESQC,Female,0,1,Yes,1,No,0,27,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,75.2,1929.35,Yes,1
7531-GQHME,Male,1,0,No,0,No,0,12,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Credit card (automatic),0,0,1,20.05,265.45,No,0
5174-ITUMV,Male,1,0,Yes,1,Yes,1,67,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,105.4,6989.45,No,0
4109-CYRBD,Male,1,1,Yes,1,No,0,29,Yes,1,Yes,2,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,51.6,1442.00,No,0
0913-XWSCN,Male,1,0,Yes,1,Yes,1,55,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,85.5,4713.40,No,0
6825-UYPFK,Female,0,0,No,0,No,0,23,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,75.6,1758.60,Yes,1
8397-MVTAZ,Male,1,0,Yes,1,No,0,34,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,100.05,3480.00,Yes,1
0750-EBAIU,Male,1,0,No,0,No,0,52,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,Yes,2,No,1,Yes,2,No,1,One year,1,No,0,Electronic check,1,0,0,91.25,4738.30,No,0
8606-CIQUL,Male,1,1,Yes,1,Yes,1,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,115.75,8399.15,No,0
3571-DPYUH,Male,1,0,Yes,1,Yes,1,58,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,Yes,2,No,1,One year,1,Yes,1,Credit card (automatic),0,0,1,94.7,5430.35,No,0
7601-GNDYK,Male,1,0,Yes,1,Yes,1,35,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,19.6,686.95,No,0
0356-OBMAC,Female,0,1,No,0,No,0,56,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,No,1,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,99.9,5706.30,No,0
8067-NIOYM,Female,0,0,Yes,1,Yes,1,24,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Credit card (automatic),0,0,1,21.1,490.65,No,0
1403-GYAFU,Male,1,0,Yes,1,Yes,1,70,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Credit card (automatic),0,0,1,20.05,1360.25,No,0
4234-XTNEA,Male,1,0,No,0,No,0,2,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,79.95,174.45,No,0
1297-VQDRP,Male,1,1,Yes,1,Yes,1,68,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,107.15,7379.80,No,0
9282-IZGQK,Female,0,0,No,0,No,0,1,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,85,85.00,Yes,1
5348-CAGXB,Male,1,0,No,0,No,0,12,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,89.55,1021.75,No,0
0621-HJWXJ,Female,0,0,Yes,1,No,0,63,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,81.55,5029.05,No,0
5844-QVTAT,Female,0,0,Yes,1,Yes,1,33,Yes,1,No,1,DSL,1,Yes,2,Yes,2,Yes,2,No,1,No,1,No,1,One year,1,Yes,1,Mailed check,0,1,0,58.45,1955.40,No,0
8905-IAZPF,Female,0,0,Yes,1,No,0,69,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,95.65,6744.20,No,0
5394-MEITZ,Female,0,0,Yes,1,Yes,1,60,Yes,1,No,1,DSL,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,80.6,4946.70,No,0
6859-QNXIQ,Female,0,0,Yes,1,Yes,1,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,113.1,8248.50,No,0
2782-LFZVW,Female,0,0,No,0,No,0,11,Yes,1,Yes,2,DSL,1,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Mailed check,0,1,0,58.95,601.60,No,0
2866-IKBTM,Female,0,0,No,0,No,0,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,19.55,19.55,No,0
1342-JPNKI,Male,1,0,No,0,No,0,10,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,86.05,834.10,Yes,1
2817-NTQDO,Male,1,0,No,0,No,0,13,No,0,No phone service,0,DSL,1,Yes,2,No,1,No,1,Yes,2,Yes,2,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,45.55,597.00,Yes,1
7129-AZJDE,Male,1,0,Yes,1,Yes,1,34,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,One year,1,Yes,1,Bank transfer (automatic),0,0,0,78.95,2647.20,No,0
6986-IJDHX,Male,1,0,Yes,1,Yes,1,39,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,86.3,3266.00,Yes,1
2560-PPCHE,Female,0,0,No,0,No,0,65,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Bank transfer (automatic),0,0,0,105.05,6744.25,No,0
4676-MQUEA,Male,1,1,Yes,1,No,0,50,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,No,1,One year,1,Yes,1,Bank transfer (automatic),0,0,0,101.9,5265.50,No,0
8138-EALND,Male,1,0,No,0,No,0,15,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,19.75,311.60,No,0
3580-HYCSP,Male,1,0,Yes,1,Yes,1,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,110.3,7966.90,No,0
1352-HNSAW,Female,0,0,Yes,1,Yes,1,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,115.6,8220.40,No,0
2075-PUEPR,Male,1,0,Yes,1,Yes,1,55,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Bank transfer (automatic),0,0,0,19.35,1153.25,No,0
1982-FEBTD,Female,0,0,Yes,1,Yes,1,23,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Credit card (automatic),0,0,1,25.6,514.75,No,0
5301-GAUUY,Male,1,0,No,0,No,0,32,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,80.35,2596.15,Yes,1
5791-KAJFD,Female,0,0,Yes,1,Yes,1,56,Yes,1,Yes,2,DSL,1,Yes,2,No,1,Yes,2,No,1,No,1,Yes,2,One year,1,Yes,1,Bank transfer (automatic),0,0,0,68.75,3808.00,No,0
2654-VBVPB,Female,0,0,No,0,No,0,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,19.9,19.90,No,0
1154-HYWWO,Male,1,0,No,0,No,0,38,Yes,1,No,1,DSL,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,No,1,One year,1,No,0,Mailed check,0,1,0,70.6,2708.20,No,0
2501-XWWTZ,Male,1,0,No,0,No,0,11,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,70.2,760.05,No,0
3716-UVSPD,Male,1,0,No,0,No,0,1,Yes,1,No,1,DSL,1,No,1,No,1,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,49.3,49.30,No,0
6815-ABQFQ,Male,1,0,Yes,1,No,0,56,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,107.25,6033.30,No,0
7343-EOBEU,Male,1,0,Yes,1,No,0,3,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,Yes,1,Mailed check,0,1,0,23.6,89.05,No,0
3701-SFMUH,Male,1,0,Yes,1,Yes,1,7,Yes,1,No,1,DSL,1,Yes,2,No,1,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,No,0,Credit card (automatic),0,0,1,69.7,516.15,No,0
6103-LIANB,Male,1,0,Yes,1,Yes,1,59,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,99.5,5861.75,No,0
7319-VENRZ,Male,1,0,No,0,No,0,7,Yes,1,No,1,DSL,1,No,1,No,1,Yes,2,Yes,2,Yes,2,No,1,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,64.3,445.95,No,0
5846-NEQVZ,Male,1,0,Yes,1,Yes,1,71,Yes,1,No,1,DSL,1,Yes,2,No,1,Yes,2,Yes,2,No,1,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,70.85,4973.40,No,0
6967-QIQRV,Male,1,0,Yes,1,Yes,1,15,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,No,1,Yes,2,Yes,2,Yes,2,One year,1,No,0,Electronic check,1,0,0,101.9,1667.25,No,0
5781-RFZRP,Male,1,0,Yes,1,No,0,71,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,No,1,Two year,2,No,0,Credit card (automatic),0,0,1,73.5,5357.75,No,0
0939-YAPAF,Female,0,0,No,0,No,0,35,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,100.25,3527.60,Yes,1
0308-IVGOK,Female,0,0,No,0,No,0,11,No,0,No phone service,0,DSL,1,No,1,Yes,2,Yes,2,Yes,2,No,1,No,1,One year,1,Yes,1,Credit card (automatic),0,0,1,40.4,422.60,No,0
7293-LSCDV,Female,0,0,Yes,1,Yes,1,60,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Credit card (automatic),0,0,1,19.25,1103.25,No,0
7025-WCBNE,Male,1,1,No,0,No,0,47,Yes,1,Yes,2,DSL,1,No,1,Yes,2,No,1,Yes,2,No,1,No,1,Two year,2,No,0,Bank transfer (automatic),0,0,0,59.6,2754.00,No,0
5756-JYOJT,Female,0,0,No,0,No,0,11,Yes,1,No,1,DSL,1,No,1,No,1,Yes,2,Yes,2,No,1,Yes,2,One year,1,No,0,Credit card (automatic),0,0,1,64.9,697.25,No,0
4710-FDUIZ,Male,1,0,Yes,1,No,0,56,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,One year,1,No,0,Credit card (automatic),0,0,1,100.3,5614.45,Yes,1
6030-REHUX,Female,0,1,Yes,1,No,0,28,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,110.85,3204.40,No,0
9548-LIGTA,Male,1,0,Yes,1,No,0,61,Yes,1,No,1,DSL,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Mailed check,0,1,0,81.05,4747.65,No,0
5150-LJNSR,Male,1,0,Yes,1,Yes,1,31,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,Yes,2,No,1,Yes,2,No,1,One year,1,No,0,Bank transfer (automatic),0,0,0,98.05,3082.10,No,0
8270-RKSAP,Male,1,0,No,0,No,0,9,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,70.5,597.90,No,0
6522-YRBXD,Male,1,1,Yes,1,No,0,35,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,No,1,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,94.55,3365.40,No,0
2640-LYMOV,Male,1,0,No,0,No,0,2,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,Yes,1,Mailed check,0,1,0,19.65,38.80,No,0
1218-VKFPE,Female,0,0,Yes,1,Yes,1,12,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,19,233.55,Yes,1
3627-FHKBK,Female,0,0,No,0,No,0,1,Yes,1,No,1,Fiber optic,2,Yes,2,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,75.3,75.30,Yes,1
2865-TCHJW,Female,0,1,No,0,No,0,4,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,89.2,346.20,Yes,1
1423-BMPBQ,Female,0,0,Yes,1,Yes,1,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,Yes,1,Mailed check,0,1,0,19,19.00,No,0
2393-DIVAI,Female,0,0,No,0,No,0,3,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,Yes,1,Mailed check,0,1,0,20,61.70,No,0
5192-EBGOV,Female,0,1,No,0,No,0,1,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,85.7,85.70,Yes,1
4568-KNYWR,Male,1,0,No,0,No,0,52,Yes,1,No,1,DSL,1,Yes,2,Yes,2,No,1,No,1,Yes,2,No,1,Two year,2,Yes,1,Credit card (automatic),0,0,1,63.25,3342.45,No,0
8752-IMQOS,Male,1,0,Yes,1,Yes,1,5,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,20.1,85.10,No,0
0742-LAFQK,Male,1,0,Yes,1,No,0,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,No,1,Yes,2,Two year,2,Yes,1,Electronic check,1,0,0,99.15,7422.10,No,0
0795-LAFGP,Male,1,0,Yes,1,Yes,1,71,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,No,0,Electronic check,1,0,0,90.4,6668.05,No,0
0619-OLYUR,Male,1,0,Yes,1,No,0,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,111.9,8071.05,No,0
5512-IDZEI,Male,1,0,Yes,1,Yes,1,46,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Electronic check,1,0,0,24.9,1174.80,No,0
0459-SPZHJ,Male,1,0,Yes,1,Yes,1,63,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Two year,2,No,0,Credit card (automatic),0,0,1,83.5,5435.00,No,0
0215-BQKGS,Male,1,0,No,0,No,0,30,Yes,1,No,1,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,84.3,2438.60,No,0
9244-ZVAPM,Male,1,0,No,0,No,0,1,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,45.6,45.60,No,0
0719-SYFRB,Female,0,0,No,0,No,0,12,Yes,1,Yes,2,DSL,1,Yes,2,No,1,Yes,2,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,61.65,713.75,Yes,1
8208-EUMTE,Male,1,0,No,0,No,0,16,No,0,No phone service,0,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,No,1,Two year,2,No,0,Mailed check,0,1,0,54.85,916.15,No,0
5172-MIGPM,Male,1,0,No,0,No,0,4,Yes,1,Yes,2,DSL,1,No,1,No,1,No,1,Yes,2,No,1,Yes,2,Month-to-month,0,No,0,Mailed check,0,1,0,65.55,237.20,No,0
1710-RCXUS,Male,1,0,Yes,1,No,0,51,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,No,1,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,90.35,4614.55,No,0
0374-FIUCA,Male,1,0,Yes,1,No,0,65,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Credit card (automatic),0,0,1,20.4,1414.45,No,0
5839-SUYVZ,Male,1,0,No,0,No,0,16,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,74.55,1170.50,No,0
5173-ZXXXL,Male,1,0,No,0,No,0,2,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,19.95,47.70,No,0
1096-ADRUX,Female,0,0,Yes,1,Yes,1,66,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,One year,1,Yes,1,Bank transfer (automatic),0,0,0,74.25,4859.25,No,0
2001-MCUUW,Male,1,0,No,0,No,0,46,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,No,0,Electronic check,1,0,0,108.65,4903.20,No,0
2731-GJRDG,Female,0,0,No,0,No,0,32,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Bank transfer (automatic),0,0,0,109.55,3608.00,No,0
4723-BEGSG,Male,1,0,Yes,1,No,0,72,Yes,1,Yes,2,DSL,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,No,0,Credit card (automatic),0,0,1,86.65,6094.25,No,0
6516-NKQBO,Male,1,0,Yes,1,Yes,1,38,Yes,1,No,1,DSL,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,No,0,Credit card (automatic),0,0,1,81,3084.90,No,0
8672-OAUPW,Male,1,0,No,0,Yes,1,51,Yes,1,No,1,DSL,1,No,1,No,1,No,1,Yes,2,No,1,No,1,One year,1,No,0,Credit card (automatic),0,0,1,47.85,2356.75,No,0
8207-DMRVL,Male,1,0,Yes,1,Yes,1,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,No,0,Bank transfer (automatic),0,0,0,114.55,8306.05,No,0
3419-SNJJD,Female,0,1,Yes,1,No,0,65,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,105.25,6786.40,Yes,1
6543-CPZMK,Male,1,0,Yes,1,Yes,1,9,No,0,No phone service,0,DSL,1,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,29.95,248.95,Yes,1
4765-OXPPD,Female,0,0,Yes,1,Yes,1,9,Yes,1,No,1,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,65,663.05,Yes,1
2804-ETQDK,Male,1,0,No,0,Yes,1,66,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,20.55,1357.10,No,0
6689-VRRTK,Female,0,1,No,0,No,0,44,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,109.8,4860.35,No,0
7138-GIRSH,Male,1,0,No,0,No,0,50,Yes,1,Yes,2,DSL,1,No,1,No,1,Yes,2,Yes,2,No,1,Yes,2,Two year,2,No,0,Bank transfer (automatic),0,0,0,69.5,3418.20,No,0
9396-ZSFLL,Female,0,0,No,0,No,0,15,Yes,1,Yes,2,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,48.85,631.40,No,0
6464-KEXXH,Male,1,0,No,0,No,0,8,No,0,No phone service,0,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,25.25,186.30,No,0
7134-MJPDY,Female,0,1,No,0,No,0,66,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,102.85,6976.75,No,0
5240-CAOYT,Female,0,0,No,0,No,0,57,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,87.55,4884.85,No,0
